,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
807275,179749,HB128,HB128,Revise appropriations for aerospace and technology projects,Revise appropriations for aerospace and technology projects,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB128.json,4,2009-04-28,
807276,179750,HB129,HB129,Revise flood plain map adoption laws,Revise flood plain map adoption laws,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB129.json,4,2009-04-01,
807277,179634,HB13,HB13,Pay plan for state employees,Pay plan for state employees,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB13.json,4,2009-03-11,
807278,179751,HB130,HB130,Grant program for local crisis services and jail diversion for mentally ill,Grant program for local crisis services and jail diversion for mentally ill,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB130.json,4,2009-05-11,
807279,179752,HB131,HB131,State contracting for mental health emergency detention beds,State contracting for mental health emergency detention beds,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB131.json,4,2009-05-11,
807280,179753,HB132,HB132,Diversion from involuntary commitment to short-term inpatient treatment,Diversion from involuntary commitment to short-term inpatient treatment,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB132.json,4,2009-05-11,
807281,179754,HB133,HB133,Streamline child support enforcement,Streamline child support enforcement,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB133.json,4,2009-04-09,
807282,179755,HB134,HB134,Create and fund local government committee,Create and fund local government committee,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB134.json,6,2009-04-28,
807283,179756,HB135,HB135,Revise laws implementing the Fort Belknap-Montana Water Rights Compact,Revise laws implementing the Fort Belknap-Montana Water Rights Compact,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB135.json,4,2009-05-05,
807284,179757,HB136,HB136,Clarify appointment process for Board of Personnel Appeals,Clarify appointment process for Board of Personnel Appeals,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB136.json,4,2009-03-25,
807285,179758,HB137,HB137,Revise license benefits for hunter access program,Revise license benefits for hunter access program,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB137.json,4,2009-04-01,
807286,179759,HB138,HB138,Revise employment safety and occupational health acts,Revise employment safety and occupational health acts,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB138.json,4,2009-03-20,
807287,179760,HB139,HB139,DNRC intervention authority in federal forest management projects,DNRC intervention authority in federal forest management projects,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB139.json,4,2009-04-01,
807288,179635,HB14,HB14,General obligation bonds for state government,General obligation bonds for state government,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB14.json,6,2009-04-28,
807289,179761,HB140,HB140,Increase excess sustained yield authority for forest health,Increase excess sustained yield authority for forest health,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB140.json,4,2009-04-01,
807290,179762,HB141,HB141,Accounting for certain post-retirement benefits,Accounting for certain post-retirement benefits,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB141.json,6,2009-04-28,
807291,179763,HB142,HB142,Eliminate automatic trigger that decreases employer contribution,Eliminate automatic trigger that decreases employer contribution,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB142.json,6,2009-04-28,
807292,179764,HB143,HB143,Nonprofit corporation registry,Nonprofit corporation registry,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB143.json,6,2009-04-28,
807293,179765,HB144,HB144,Clarify return to employment for public officers,Clarify return to employment for public officers,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB144.json,4,2009-04-09,
807294,179766,HB145,HB145,Legislator stipend during interim,Legislator stipend during interim,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB145.json,6,2009-04-28,
807295,179767,HB146,HB146,Require more details of campaign expenditures,Require more details of campaign expenditures,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB146.json,4,2009-04-06,
807296,179768,HB147,HB147,Revise disclosure of certain late-stage campaign expenditures,Revise disclosure of certain late-stage campaign expenditures,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB147.json,4,2009-04-17,
807297,179769,HB148,HB148,Clarify work comp going and coming to work status,Clarify work comp going and coming to work status,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB148.json,6,2009-04-28,
807298,179770,HB149,HB149,Restitution and probationary supervision fees,Restitution and probationary supervision fees,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB149.json,4,2009-03-25,
807299,179636,HB15,HB15,Fund K-12 education,Fund K-12 education,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB15.json,6,2009-04-28,
807300,179771,HB150,HB150,Montana recreation responsibility act,Montana recreation responsibility act,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB150.json,4,2009-04-27,
807301,179772,HB151,HB151,Revise breast reconstruction mandate to comply with federal law,Revise breast reconstruction mandate to comply with federal law,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB151.json,4,2009-03-25,
807302,179773,HB152,HB152,Quality schools facility grant program,Quality schools facility grant program,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB152.json,4,2009-04-28,
807303,179774,HB153,HB153,Revise the Voluntary Cleanup and Redevelopment Act (VCRA),Revise the Voluntary Cleanup and Redevelopment Act (VCRA),MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB153.json,4,2009-04-01,
807304,179775,HB154,HB154,"Make fire suppression fund permanent, fund and revise use","Make fire suppression fund permanent, fund and revise use",MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB154.json,4,2009-05-05,
807305,179776,HB155,HB155,Require state agencies to develop procedures to protect personal information,Require state agencies to develop procedures to protect personal information,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB155.json,4,2009-04-06,
807306,179777,HB156,HB156,Uniform penalty and enforcement for zoning violations,Uniform penalty and enforcement for zoning violations,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB156.json,6,2009-04-28,
807307,179778,HB157,HB157,Implement healthy kids initiative,Implement healthy kids initiative,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB157.json,6,2009-04-28,
807308,179779,HB158,HB158,Tribal eligibility for economic development loans,Tribal eligibility for economic development loans,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB158.json,4,2009-05-06,
807309,179780,HB159,HB159,Require actuarial opinion summary for domestic property and casualty insurers,Require actuarial opinion summary for domestic property and casualty insurers,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB159.json,4,2009-03-23,
807310,179637,HB16,HB16,Allow election administrators to determine use of automarks at certain elections,Allow election administrators to determine use of automarks at certain elections,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB16.json,6,2009-04-28,
807311,179781,HB160,HB160,Revise captive insurer laws,Revise captive insurer laws,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB160.json,4,2009-03-20,
807312,179782,HB161,HB161,Establish the Blackfeet-Montana Water Compact,Establish the Blackfeet-Montana Water Compact,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB161.json,4,2009-04-15,
807313,179783,HB162,HB162,Remove coal board grant limitation,Remove coal board grant limitation,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB162.json,6,2009-04-28,
807314,179784,HB163,HB163,Revise tax incentives for motion picture industry,Revise tax incentives for motion picture industry,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB163.json,4,2009-04-09,
807315,179785,HB164,HB164,Extend fire suppression committee,Extend fire suppression committee,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB164.json,6,2009-04-28,
807316,179786,HB165,HB165,Statutory appropriation for wildfire emergencies,Statutory appropriation for wildfire emergencies,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB165.json,6,2009-04-28,
807317,179787,HB166,HB166,Increase DOJ prosecutor for fish and game law violations to full-time attorney,Increase DOJ prosecutor for fish and game law violations to full-time attorney,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB166.json,6,2009-04-28,
807318,179788,HB167,HB167,Funding for Travelers' Rest State Park,Funding for Travelers' Rest State Park,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB167.json,6,2009-04-28,
807319,179789,HB168,HB168,Expand asset eligibility for beginning farm loan program,Expand asset eligibility for beginning farm loan program,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB168.json,4,2009-03-17,
807320,179790,HB169,HB169,Clarify state payment of tuition for homeless students,Clarify state payment of tuition for homeless students,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB169.json,6,2009-04-28,
807321,179638,HB17,HB17,Revise requirements for administrative rules,Revise requirements for administrative rules,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB17.json,6,2009-04-28,
807322,179791,HB170,HB170,Ensuring tax qualification by IRS of certain retirement systems,Ensuring tax qualification by IRS of certain retirement systems,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB170.json,4,2009-04-17,
807323,179792,HB171,HB171,Repeal state regulation of pro and semipro combative events,Repeal state regulation of pro and semipro combative events,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB171.json,4,2009-04-28,
807324,179793,HB172,HB172,Provisional hunter safety certificate for persons with disabilities,Provisional hunter safety certificate for persons with disabilities,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB172.json,4,2009-03-25,
807325,179794,HB173,HB173,Appropriation for rural Montana healthcare delivery assistance pilot project,Appropriation for rural Montana healthcare delivery assistance pilot project,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB173.json,4,2009-05-04,
807326,179795,HB174,HB174,Revise term limits for legislators,Revise term limits for legislators,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB174.json,6,2009-04-28,
807327,179796,HB175,HB175,Include certain agreements involving roomers in landlord-tenant act,Include certain agreements involving roomers in landlord-tenant act,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB175.json,6,2009-04-28,
807328,179797,HB176,HB176,Expungement of certain criminal records,Expungement of certain criminal records,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB176.json,6,2009-04-28,
807329,179798,HB177,HB177,Define conditional discharge of an imposed sentence,Define conditional discharge of an imposed sentence,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB177.json,4,2009-04-16,
807330,179799,HB178,HB178,State assistance for mold sampling and analysis,State assistance for mold sampling and analysis,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB178.json,6,2009-04-28,
807331,179800,HB179,HB179,Revise renewable portfolio standard,Revise renewable portfolio standard,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB179.json,4,2009-04-01,
807332,179639,HB18,HB18,Mail ballot pilot project,Mail ballot pilot project,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB18.json,6,2009-04-28,
807333,179801,HB180,HB180,Montana-based business technology districts,Montana-based business technology districts,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB180.json,6,2009-04-28,
807334,179802,HB181,HB181,Authorize design-build water and sewer districts,Authorize design-build water and sewer districts,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB181.json,4,2009-03-20,
807335,179803,HB182,HB182,Prohibit state agencies from lobbying legislature,Prohibit state agencies from lobbying legislature,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB182.json,6,2009-04-28,
807336,179804,HB183,HB183,Restrict land use requirements from being placed and enacted on final plat,Restrict land use requirements from being placed and enacted on final plat,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB183.json,6,2009-04-28,
807337,179805,HB184,HB184,Montana state love song,Montana state love song,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB184.json,6,2009-04-28,
807338,179806,HB185,HB185,Allow tax deduction for other states college saving plans,Allow tax deduction for other states college saving plans,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB185.json,6,2009-04-28,
807339,179807,HB186,HB186,Allow residents over 62 to take cow elk without a license,Allow residents over 62 to take cow elk without a license,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB186.json,6,2009-04-28,
807340,179808,HB187,HB187,Eliminate charges for motor vehicle registration,Eliminate charges for motor vehicle registration,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB187.json,6,2009-04-28,
807341,179809,HB188,HB188,Double damages for wrongful withholding of security deposits,Double damages for wrongful withholding of security deposits,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB188.json,6,2009-04-28,
807342,179810,HB189,HB189,Revise landlord-tenant laws,Revise landlord-tenant laws,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB189.json,6,2009-04-28,
807343,179640,HB19,HB19,Revise and clarify state election laws,Revise and clarify state election laws,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB19.json,4,2009-04-18,
807344,179811,HB190,HB190,Clarify bridge access law,Clarify bridge access law,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB190.json,4,2009-04-13,
807345,179812,HB191,HB191,Regulate pit bulls -- grandfather clause,Regulate pit bulls -- grandfather clause,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB191.json,6,2009-04-28,
807346,179813,HB192,HB192,Prohibit legislators from changing vote during override poll,Prohibit legislators from changing vote during override poll,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB192.json,4,2009-03-30,
807347,179814,HB193,HB193,Change name of Coordinator of Indian affairs to Director of Indian affairs,Change name of Coordinator of Indian affairs to Director of Indian affairs,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB193.json,4,2009-04-06,
807348,179815,HB194,HB194,Statutory appropriation for county payment from hard rock mining trust account,Statutory appropriation for county payment from hard rock mining trust account,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB194.json,4,2009-05-05,
807349,179816,HB195,HB195,Revise restaurant beer and wine license laws,Revise restaurant beer and wine license laws,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB195.json,4,2009-04-09,
807350,179817,HB196,HB196,Revise percentage required to create RID,Revise percentage required to create RID,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB196.json,6,2009-04-28,
807351,179818,HB197,HB197,Clarify signature requirements for recall petitions,Clarify signature requirements for recall petitions,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB197.json,4,2009-04-09,
807352,179819,HB198,HB198,School employee health insurance incentive,School employee health insurance incentive,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB198.json,6,2009-04-28,
807353,179820,HB199,HB199,Revise allocation of lodging facility use tax,Revise allocation of lodging facility use tax,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB199.json,6,2009-04-28,
807354,179623,HB2,HB2,General appropriations act,General appropriations act,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB2.json,4,2009-05-14,
807355,179641,HB20,HB20,Create weatherization account using oil and gas production tax,Create weatherization account using oil and gas production tax,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB20.json,6,2009-04-28,
807356,179821,HB200,HB200,Revise criminal accountability,Revise criminal accountability,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB200.json,6,2009-04-28,
807357,179822,HB201,HB201,Fund Clark Fork River Basin Task Force,Fund Clark Fork River Basin Task Force,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB201.json,6,2009-04-28,
807358,179823,HB202,HB202,Income tax credit for long-term care insurance,Income tax credit for long-term care insurance,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB202.json,6,2009-04-28,
807359,179824,HB203,HB203,Require landowner notification of animal relocation and release,Require landowner notification of animal relocation and release,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB203.json,4,2009-04-01,
807360,179825,HB204,HB204,Revise work comp law re independent contractor,Revise work comp law re independent contractor,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB204.json,4,2009-04-01,
807361,179826,HB205,HB205,Revise law on postconviction petitions,Revise law on postconviction petitions,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB205.json,4,2009-03-23,
807362,179827,HB206,HB206,Exempt military salaries from state income tax,Exempt military salaries from state income tax,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB206.json,6,2009-04-28,
807363,179828,HB207,HB207,Revise renewable portfolio standard for size of community projects,Revise renewable portfolio standard for size of community projects,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB207.json,4,2009-03-20,
807364,179829,HB208,HB208,Revise renewable portfolio standard for compliance dates for community projects,Revise renewable portfolio standard for compliance dates for community projects,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB208.json,4,2009-03-20,
807365,179830,HB209,HB209,Revise school zone traffic laws,Revise school zone traffic laws,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB209.json,6,2009-04-28,
807366,179642,HB21,HB21,Repeal termination date for recycling tax incentives,Repeal termination date for recycling tax incentives,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB21.json,4,2009-04-06,
807367,179831,HB210,HB210,Generally revise conservation and fishing license laws,Generally revise conservation and fishing license laws,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB210.json,6,2009-04-28,
807368,179832,HB211,HB211,Responsible alcohol vendor act,Responsible alcohol vendor act,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB211.json,6,2009-04-28,
807369,179833,HB212,HB212,Fund food and nutrition program,Fund food and nutrition program,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB212.json,6,2009-04-28,
807370,179834,HB213,HB213,Establish SW Montana veteran's home,Establish SW Montana veteran's home,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB213.json,4,2009-05-06,
807371,179835,HB214,HB214,Revise medicaid eligibility for pregnant women,Revise medicaid eligibility for pregnant women,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB214.json,4,2009-04-06,
807372,179836,HB215,HB215,Regulate refund anticipation loans,Regulate refund anticipation loans,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB215.json,6,2009-04-28,
807373,179837,HB216,HB216,Increase penalty for felony DUI,Increase penalty for felony DUI,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB216.json,6,2009-04-28,
807374,179838,HB217,HB217,"Revise fish, wildlife and parks laws--enforcing MIP on state lands and waters","Revise fish, wildlife and parks laws--enforcing MIP on state lands and waters",MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB217.json,6,2009-04-28,
807375,179839,HB218,HB218,Generally revise fish and game laws,Generally revise fish and game laws,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB218.json,4,2009-04-16,
807376,179840,HB219,HB219,Honorarium for Montanans serving in contingency operation,Honorarium for Montanans serving in contingency operation,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB219.json,6,2009-04-28,
807377,179643,HB22,HB22,"Remove termination on coal tax for manufacturing, agriculture, and development","Remove termination on coal tax for manufacturing, agriculture, and development",MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB22.json,6,2009-04-28,
807378,179841,HB220,HB220,Revise renewable energy portfolio standard,Revise renewable energy portfolio standard,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB220.json,6,2009-04-28,
807379,179842,HB221,HB221,Revise time for eligibility for youth hunting license,Revise time for eligibility for youth hunting license,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB221.json,4,2009-04-09,
807380,179843,HB222,HB222,Revoke hunting and fishing privileges until fines paid,Revoke hunting and fishing privileges until fines paid,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB222.json,4,2009-04-17,
807381,179844,HB223,HB223,"Revise laws governing revocation of hunting, fishing, and trapping privileges","Revise laws governing revocation of hunting, fishing, and trapping privileges",MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB223.json,4,2009-04-01,
807382,179845,HB224,HB224,Loan reimbursement program for state institutional nurses,Loan reimbursement program for state institutional nurses,MT,2009 Regular Session,bill_data\MT\2009-2009_Regular_Session\bill\HB224.json,4,2009-04-28,
